id;sampleT;mc;sample1_wgt;sample2_wgt;sample3_wgt;test_desc;t;pH
3;2021-02-22 11:30:00;BPE-C1-PLA;1,5907;1,5962;1,6154;t=room pH=12;r;12
3;2021-02-22 11:30:00;BPE-C2-PLA;3,8026;3,7924;3,7730;t=room pH=12;r;12
3;2021-02-22 12:30:00;BPE-C1-PLA;1,5911;1,5964;1,6156;t=room pH=12;r;12
3;2021-02-22 12:30:00;BPE-C2-PLA;3,8029;3,7926;3,7731;t=room pH=12;r;12
3;2021-02-22 14:30:00;BPE-C1-PLA;1,5921;1,5969;1,6160;t=room pH=12;r;12
3;2021-02-22 14:30:00;BPE-C2-PLA;3,8036;3,7934;3,7741;t=room pH=12;r;12
3;2021-02-22 16:30:00;BPE-C1-PLA;1,5923;1,5974;1,6164;t=room pH=12;r;12
3;2021-02-22 16:30:00;BPE-C2-PLA;3,8046;3,7941;3,7746;t=room pH=12;r;12
3;2021-02-23 08:30:00;BPE-C1-PLA;1,5940;1,5992;1,6187;t=room pH=12;r;12
3;2021-02-23 08:30:00;BPE-C2-PLA;3,8066;3,7967;3,7773;t=room pH=12;r;12
3;2021-02-23 14:30:00;BPE-C1-PLA;1,5944;1,5995;1,6188;t=room pH=12;r;12
3;2021-02-23 14:30:00;BPE-C2-PLA;3,8075;3,7969;3,7779;t=room pH=12;r;12
3;2021-02-23 16:30:00;BPE-C1-PLA;1,5947;1,6000;1,6191;t=room pH=12;r;12
3;2021-02-23 16:30:00;BPE-C2-PLA;3,8078;3,7973;3,7779;t=room pH=12;r;12
3;2021-02-24 08:30:00;BPE-C1-PLA;1,5954;1,6008;1,6202;t=room pH=12;r;12
3;2021-02-24 08:30:00;BPE-C2-PLA;3,8097;3,7990;3,7800;t=room pH=12;r;12
3;2021-02-24 14:30:00;BPE-C1-PLA;1,5959;1,6007;1,6204;t=room pH=12;r;12
3;2021-02-24 14:30:00;BPE-C2-PLA;3,8096;3,7994;3,7802;t=room pH=12;r;12
3;2021-02-24 16:30:00;BPE-C1-PLA;1,5962;1,6019;1,6207;t=room pH=12;r;12
3;2021-02-24 16:30:00;BPE-C2-PLA;3,8101;3,8004;3,7805;t=room pH=12;r;12
3;2021-02-25 08:30:00;BPE-C1-PLA;1,5962;1,6017;1,6209;t=room pH=12;r;12
3;2021-02-25 08:30:00;BPE-C2-PLA;3,8108;3,8009;3,7812;t=room pH=12;r;12
3;2021-02-25 16:30:00;BPE-C1-PLA;1,5968;1,6017;1,6210;t=room pH=12;r;12
3;2021-02-25 16:30:00;BPE-C2-PLA;3,8115;3,8014;3,7817;t=room pH=12;r;12
3;2021-02-26 08:30:00;BPE-C1-PLA;1,5969;1,6020;1,6216;t=room pH=12;r;12
3;2021-02-26 08:30:00;BPE-C2-PLA;3,8128;3,8026;3,7831;t=room pH=12;r;12
3;2021-02-26 16:30:00;BPE-C1-PLA;1,5976;1,6025;1,6218;t=room pH=12;r;12
3;2021-02-26 16:30:00;BPE-C2-PLA;3,8132;3,8036;3,7834;t=room pH=12;r;12
3;2021-03-01 08:30:00;BPE-C1-PLA;1,5980;1,6030;1,6224;t=room pH=12;r;12
3;2021-03-01 08:30:00;BPE-C2-PLA;3,8150;3,8054;3,7857;t=room pH=12;r;12
3;2021-03-02 08:30:00;BPE-C1-PLA;1,5977;1,6032;1,6225;t=room pH=12;r;12
3;2021-03-02 08:30:00;BPE-C2-PLA;3,8160;3,8059;3,7861;t=room pH=12;r;12
3;2021-03-03 08:30:00;BPE-C1-PLA;1,5982;1,6042;1,6229;t=room pH=12;r;12
3;2021-03-03 08:30:00;BPE-C2-PLA;3,8167;3,8067;3,7871;t=room pH=12;r;12
3;2021-03-04 08:30:00;BPE-C1-PLA;1,5981;1,6052;1,6234;t=room pH=12;r;12
3;2021-03-04 08:30:00;BPE-C2-PLA;3,8175;3,8074;3,7883;t=room pH=12;r;12
3;2021-03-05 08:30:00;BPE-C1-PLA;1,5986;1,6034;1,6235;t=room pH=12;r;12
3;2021-03-05 08:30:00;BPE-C2-PLA;3,8175;3,8082;3,7886;t=room pH=12;r;12
3;2021-03-08 08:30:00;BPE-C1-PLA;1,5981;1,6035;1,6230;t=room pH=12;r;12
3;2021-03-08 08:30:00;BPE-C2-PLA;3,8191;3,8104;3,7896;t=room pH=12;r;12
3;2021-03-10 08:30:00;BPE-C1-PLA;1,5989;1,6039;1,6233;t=room pH=12;r;12
3;2021-03-10 08:30:00;BPE-C2-PLA;3,8207;3,8097;3,7904;t=room pH=12;r;12
3;2021-03-12 08:30:00;BPE-C1-PLA;1,5991;1,6052;1,6238;t=room pH=12;r;12
3;2021-03-12 08:30:00;BPE-C2-PLA;3,8209;3,8104;3,7912;t=room pH=12;r;12
3;2021-03-15 08:30:00;BPE-C1-PLA;1,5987;1,6046;1,6238;t=room pH=12;r;12
3;2021-03-15 08:30:00;BPE-C2-PLA;3,8210;3,8109;3,7931;t=room pH=12;r;12
3;2021-03-18 08:30:00;BPE-C1-PLA;1,5986;1,6038;1,6230;t=room pH=12;r;12
3;2021-03-18 08:30:00;BPE-C2-PLA;3,8210;3,8114;3,7914;t=room pH=12;r;12
3;2021-03-22 08:30:00;BPE-C1-PLA;1,5990;1,6055;1,6249;t=room pH=12;r;12
3;2021-03-22 08:30:00;BPE-C2-PLA;3,8210;3,8109;3,7924;t=room pH=12;r;12
3;2021-03-25 08:30:00;BPE-C1-PLA;1,5989;1,6044;1,6235;t=room pH=12;r;12
3;2021-03-25 08:30:00;BPE-C2-PLA;3,8224;3,8118;3,7947;t=room pH=12;r;12
3;2021-03-29 08:30:00;BPE-C1-PLA;1,5995;1,6048;1,6230;t=room pH=12;r;12
3;2021-03-29 08:30:00;BPE-C2-PLA;3,8218;3,8120;3,7930;t=room pH=12;r;12
3;2021-04-01 08:30:00;BPE-C1-PLA;1,5984;1,6042;1,6226;t=room pH=12;r;12
3;2021-04-01 08:30:00;BPE-C2-PLA;3,8226;3,8141;3,7929;t=room pH=12;r;12
3;2021-04-06 08:30:00;BPE-C1-PLA;1,5984;1,6045;1,6229;t=room pH=12;r;12
3;2021-04-06 08:30:00;BPE-C2-PLA;3,8214;3,8124;3,7937;t=room pH=12;r;12
3;2021-04-09 08:30:00;BPE-C1-PLA;1,5999;1,6041;1,6231;t=room pH=12;r;12
3;2021-04-09 08:30:00;BPE-C2-PLA;3,8212;3,8119;3,7932;t=room pH=12;r;12
3;2021-04-13 08:30:00;BPE-C1-PLA;1,5980;1,6035;1,6225;t=room pH=12;r;12
3;2021-04-13 08:30:00;BPE-C2-PLA;3,8214;3,8132;3,7928;t=room pH=12;r;12
3;2021-04-16 08:30:00;BPE-C1-PLA;1,5977;1,6032;1,6224;t=room pH=12;r;12
3;2021-04-16 08:30:00;BPE-C2-PLA;3,8216;3,8126;3,7929;t=room pH=12;r;12
4;2021-03-01 08:30:00;BPE-SP-PBS;1,5116;1,5208;1,5119;t=70 °C pH=3;70;3
4;2021-03-01 08:30:00;BPE-C1-PLA;1,5963;1,6060;1,6004;t=70 °C pH=3;70;3
4;2021-03-01 08:30:00;BPE-C2-PLA;3,7776;3,7663;3,7784;t=70 °C pH=3;70;3
4;2021-03-01 09:00:00;BPE-SP-PBS;1,5191;1,5284;1,5194;t=70 °C pH=3;70;3
4;2021-03-01 09:00:00;BPE-C1-PLA;1,6025;1,6123;1,6062;t=70 °C pH=3;70;3
4;2021-03-01 09:00:00;BPE-C2-PLA;3,7855;3,7744;3,7866;t=70 °C pH=3;70;3
4;2021-03-01 09:30:00;BPE-SP-PBS;1,5230;1,5320;1,5234;t=70 °C pH=3;70;3
4;2021-03-01 09:30:00;BPE-C1-PLA;1,6043;1,6147;1,6084;t=70 °C pH=3;70;3
4;2021-03-01 09:30:00;BPE-C2-PLA;3,7894;3,7784;3,7901;t=70 °C pH=3;70;3
4;2021-03-01 10:00:00;BPE-SP-PBS;1,5252;1,5343;1,5252;t=70 °C pH=3;70;3
4;2021-03-01 10:00:00;BPE-C1-PLA;1,6062;1,6162;1,6104;t=70 °C pH=3;70;3
4;2021-03-01 10:00:00;BPE-C2-PLA;3,7916;3,7805;3,7917;t=70 °C pH=3;70;3
4;2021-03-01 10:30:00;BPE-SP-PBS;1,5268;1,5361;1,5268;t=70 °C pH=3;70;3
4;2021-03-01 10:30:00;BPE-C1-PLA;1,6076;1,6174;1,6116;t=70 °C pH=3;70;3
4;2021-03-01 10:30:00;BPE-C2-PLA;3,7936;3,7819;3,7943;t=70 °C pH=3;70;3
4;2021-03-01 11:30:00;BPE-SP-PBS;1,5289;1,5385;1,5289;t=70 °C pH=3;70;3
4;2021-03-01 11:30:00;BPE-C1-PLA;1,6095;1,6196;1,6139;t=70 °C pH=3;70;3
4;2021-03-01 11:30:00;BPE-C2-PLA;3,7968;3,7853;3,7970;t=70 °C pH=3;70;3
4;2021-03-01 12:30:00;BPE-SP-PBS;1,5300;1,5391;1,5303;t=70 °C pH=3;70;3
4;2021-03-01 12:30:00;BPE-C1-PLA;1,6106;1,6209;1,6148;t=70 °C pH=3;70;3
4;2021-03-01 12:30:00;BPE-C2-PLA;3,7987;3,7874;3,7990;t=70 °C pH=3;70;3
4;2021-03-01 14:30:00;BPE-SP-PBS;1,5314;1,5397;1,5318;t=70 °C pH=3;70;3
4;2021-03-01 14:30:00;BPE-C1-PLA;1,6121;1,6232;1,6168;t=70 °C pH=3;70;3
4;2021-03-01 14:30:00;BPE-C2-PLA;3,8036;3,7918;3,8042;t=70 °C pH=3;70;3
4;2021-03-01 16:30:00;BPE-SP-PBS;1,5323;1,5407;1,5324;t=70 °C pH=3;70;3
4;2021-03-01 16:30:00;BPE-C1-PLA;1,6131;1,6234;1,6174;t=70 °C pH=3;70;3
4;2021-03-01 16:30:00;BPE-C2-PLA;3,8066;3,7955;3,8077;t=70 °C pH=3;70;3
4;2021-03-02 08:30:00;BPE-SP-PBS;1,5323;1,5415;1,5330;t=70 °C pH=3;70;3
4;2021-03-02 08:30:00;BPE-C1-PLA;1,6141;1,6244;1,6178;t=70 °C pH=3;70;3
4;2021-03-02 08:30:00;BPE-C2-PLA;3,8175;3,8060;3,8174;t=70 °C pH=3;70;3
4;2021-03-02 12:30:00;BPE-SP-PBS;1,5331;1,5420;1,5338;t=70 °C pH=3;70;3
4;2021-03-02 12:30:00;BPE-C1-PLA;1,6138;1,6243;1,6177;t=70 °C pH=3;70;3
4;2021-03-02 12:30:00;BPE-C2-PLA;3,8176;3,8068;3,8189;t=70 °C pH=3;70;3
4;2021-03-02 16:30:00;BPE-SP-PBS;1,5330;1,5419;1,5336;t=70 °C pH=3;70;3
4;2021-03-02 16:30:00;BPE-C1-PLA;1,6140;1,6241;1,6180;t=70 °C pH=3;70;3
4;2021-03-02 16:30:00;BPE-C2-PLA;3,8176;3,8062;3,8178;t=70 °C pH=3;70;3
4;2021-03-03 08:30:00;BPE-SP-PBS;1,5331;1,5417;1,5339;t=70 °C pH=3;70;3
4;2021-03-03 08:30:00;BPE-C1-PLA;1,6140;1,6241;1,6179;t=70 °C pH=3;70;3
4;2021-03-03 08:30:00;BPE-C2-PLA;3,8180;3,8065;3,8182;t=70 °C pH=3;70;3
4;2021-03-03 16:30:00;BPE-SP-PBS;1,5337;1,5427;1,5348;t=70 °C pH=3;70;3
4;2021-03-03 16:30:00;BPE-C1-PLA;1,6143;1,6245;1,6175;t=70 °C pH=3;70;3
4;2021-03-03 16:30:00;BPE-C2-PLA;3,8181;3,8064;3,8188;t=70 °C pH=3;70;3
4;2021-03-04 08:30:00;BPE-SP-PBS;1,5337;1,5429;1,5347;t=70 °C pH=3;70;3
4;2021-03-04 08:30:00;BPE-C1-PLA;1,6138;1,6241;1,6182;t=70 °C pH=3;70;3
4;2021-03-04 08:30:00;BPE-C2-PLA;3,8196;3,8077;3,8190;t=70 °C pH=3;70;3
4;2021-03-05 08:30:00;BPE-SP-PBS;1,5342;1,5432;1,5356;t=70 °C pH=3;70;3
4;2021-03-05 08:30:00;BPE-C1-PLA;1,6140;1,6250;1,6181;t=70 °C pH=3;70;3
4;2021-03-05 08:30:00;BPE-C2-PLA;3,8195;3,8081;3,8103;t=70 °C pH=3;70;3
4;2021-03-08 08:30:00;BPE-SP-PBS;1,5360;1,5451;1,5379;t=70 °C pH=3;70;3
4;2021-03-08 08:30:00;BPE-C1-PLA;1,6142;NA;1,6270;t=70 °C pH=3;70;3
4;2021-03-08 08:30:00;BPE-C2-PLA;3,8241;3,8134;3,8247;t=70 °C pH=3;70;3
4;2021-03-15 08:30:00;BPE-SP-PBS;1,5404;1,5490;1,5426;t=70 °C pH=3;70;3
4;2021-03-15 08:30:00;BPE-C1-PLA;1,5951;1,5899;1,5991;t=70 °C pH=3;70;3
4;2021-03-15 08:30:00;BPE-C2-PLA;3,8355;3,8190;3,8200;t=70 °C pH=3;70;3
4;2021-03-22 08:30:00;BPE-SP-PBS;1,5386;1,5463;1,5471;t=70 °C pH=3;70;3
4;2021-03-22 08:30:00;BPE-C2-PLA;3,7258;3,7166;3,7200;t=70 °C pH=3;70;3
5;2021-05-17 08:30:00;BPE-RP-PLA;1,7528;1,7477;1,7494;t=70 °C pH=12;70;12
5;2021-05-17 08:30:00;BPE-C1-PLA;1,5442;1,6047;1,6125;t=70 °C pH=12;70;12
5;2021-05-17 08:30:00;BPE-C2-PLA;3,7646;3,7892;3,8130;t=70 °C pH=12;70;12
5;2021-05-17 09:00:00;BPE-RP-PLA;1,7592;1,7548;1,7560;t=70 °C pH=12;70;12
5;2021-05-17 09:00:00;BPE-C1-PLA;1,5512;1,6123;1,6213;t=70 °C pH=12;70;12
5;2021-05-17 09:00:00;BPE-C2-PLA;3,7745;3,7997;3,8238;t=70 °C pH=12;70;12
5;2021-05-17 09:30:00;BPE-RP-PLA;1,7606;1,7574;1,7591;t=70 °C pH=12;70;12
5;2021-05-17 09:30:00;BPE-C1-PLA;1,5535;1,6148;1,6233;t=70 °C pH=12;70;12
5;2021-05-17 09:30:00;BPE-C2-PLA;3,7781;3,8034;3,8273;t=70 °C pH=12;70;12
5;2021-05-17 10:00:00;BPE-RP-PLA;1,7621;1,7576;1,7608;t=70 °C pH=12;70;12
5;2021-05-17 10:00:00;BPE-C1-PLA;1,5551;1,6162;1,6247;t=70 °C pH=12;70;12
5;2021-05-17 10:00:00;BPE-C2-PLA;3,7802;3,8052;3,8296;t=70 °C pH=12;70;12
5;2021-05-17 10:30:00;BPE-RP-PLA;1,7633;1,7596;1,7604;t=70 °C pH=12;70;12
5;2021-05-17 10:30:00;BPE-C1-PLA;1,5560;1,6171;1,6258;t=70 °C pH=12;70;12
5;2021-05-17 10:30:00;BPE-C2-PLA;3,7822;3,8070;3,8316;t=70 °C pH=12;70;12
5;2021-05-17 11:30:00;BPE-RP-PLA;1,7649;1,7608;1,7628;t=70 °C pH=12;70;12
5;2021-05-17 11:30:00;BPE-C1-PLA;1,5573;1,6190;1,6276;t=70 °C pH=12;70;12
5;2021-05-17 11:30:00;BPE-C2-PLA;3,7850;3,8102;3,8344;t=70 °C pH=12;70;12
5;2021-05-17 12:30:00;BPE-RP-PLA;1,7659;1,7611;1,7633;t=70 °C pH=12;70;12
5;2021-05-17 12:30:00;BPE-C1-PLA;1,5567;1,6199;1,6269;t=70 °C pH=12;70;12
5;2021-05-17 12:30:00;BPE-C2-PLA;3,7862;3,8116;3,8362;t=70 °C pH=12;70;12
5;2021-05-17 14:30:00;BPE-RP-PLA;1,7676;1,7631;1,7653;t=70 °C pH=12;70;12
5;2021-05-17 14:30:00;BPE-C1-PLA;1,5583;1,6205;1,6282;t=70 °C pH=12;70;12
5;2021-05-17 14:30:00;BPE-C2-PLA;3,7892;3,8147;3,8391;t=70 °C pH=12;70;12
5;2021-05-17 16:30:00;BPE-RP-PLA;1,7675;1,7628;1,7678;t=70 °C pH=12;70;12
5;2021-05-17 16:30:00;BPE-C1-PLA;1,5598;1,6211;1,6293;t=70 °C pH=12;70;12
5;2021-05-17 16:30:00;BPE-C2-PLA;3,7909;3,8165;3,8409;t=70 °C pH=12;70;12
5;2021-05-18 08:30:00;BPE-RP-PLA;1,7695;1,7670;1,7715;t=70 °C pH=12;70;12
5;2021-05-18 08:30:00;BPE-C1-PLA;1,5454;1,6186;1,6143;t=70 °C pH=12;70;12
5;2021-05-18 08:30:00;BPE-C2-PLA;3,7848;3,8095;3,8378;t=70 °C pH=12;70;12
5;2021-05-18 12:30:00;BPE-RP-PLA;1,7543;1,7645;1,7683;t=70 °C pH=12;70;12
5;2021-05-18 12:30:00;BPE-C1-PLA;1,5457;1,6162;1,6117;t=70 °C pH=12;70;12
5;2021-05-18 12:30:00;BPE-C2-PLA;3,7810;3,8073;3,8354;t=70 °C pH=12;70;12
5;2021-05-18 16:30:00;BPE-RP-PLA;1,7564;1,7638;1,7662;t=70 °C pH=12;70;12
5;2021-05-18 16:30:00;BPE-C1-PLA;1,5439;1,6148;1,6121;t=70 °C pH=12;70;12
5;2021-05-18 16:30:00;BPE-C2-PLA;3,7766;3,8042;3,8330;t=70 °C pH=12;70;12
5;2021-05-19 08:30:00;BPE-RP-PLA;1,7555;1,7643;1,7686;t=70 °C pH=12;70;12
5;2021-05-19 08:30:00;BPE-C1-PLA;1,5467;1,5998;1,6082;t=70 °C pH=12;70;12
5;2021-05-19 08:30:00;BPE-C2-PLA;3,7638;3,7954;3,8292;t=70 °C pH=12;70;12
5;2021-05-19 16:30:00;BPE-RP-PLA;1,7500;1,7347;1,7706;t=70 °C pH=12;70;12
5;2021-05-19 16:30:00;BPE-C1-PLA;1,5242;1,5955;1,6025;t=70 °C pH=12;70;12
5;2021-05-19 16:30:00;BPE-C2-PLA;3,7587;3,7975;3,8235;t=70 °C pH=12;70;12
5;2021-05-20 08:30:00;BPE-RP-PLA;1,7674;1,7630;1,7681;t=70 °C pH=12;70;12
5;2021-05-20 08:30:00;BPE-C1-PLA;1,5244;1,5881;1,5969;t=70 °C pH=12;70;12
5;2021-05-20 08:30:00;BPE-C2-PLA;3,7501;3,7741;3,8123;t=70 °C pH=12;70;12
5;2021-05-21 08:30:00;BPE-RP-PLA;1,7686;1,7618;1,7635;t=70 °C pH=12;70;12
5;2021-05-21 08:30:00;BPE-C1-PLA;1,5236;1,5812;1,5887;t=70 °C pH=12;70;12
5;2021-05-21 08:30:00;BPE-C2-PLA;3,7607;3,7856;3,8052;t=70 °C pH=12;70;12
6;2021-04-19 08:30:00;BPE-SP-PBS;1,5068;1,5073;1,5137;t=70 °C pH=5;70;5
6;2021-04-19 08:30:00;BPE-C1-PLA;1,6072;1,5980;1,5937;t=70 °C pH=5;70;5
6;2021-04-19 08:30:00;BPE-C2-PLA;3,7506;3,8045;3,7810;t=70 °C pH=5;70;5
6;2021-04-19 09:00:00;BPE-SP-PBS;1,5148;1,5149;1,5214;t=70 °C pH=5;70;5
6;2021-04-19 09:00:00;BPE-C1-PLA;1,6137;1,6043;1,5997;t=70 °C pH=5;70;5
6;2021-04-19 09:00:00;BPE-C2-PLA;3,7594;3,8136;3,7901;t=70 °C pH=5;70;5
6;2021-04-19 09:30:00;BPE-SP-PBS;1,5181;1,5185;1,5250;t=70 °C pH=5;70;5
6;2021-04-19 09:30:00;BPE-C1-PLA;1,6161;1,6066;1,6023;t=70 °C pH=5;70;5
6;2021-04-19 09:30:00;BPE-C2-PLA;3,7623;3,8165;3,7932;t=70 °C pH=5;70;5
6;2021-04-19 10:00:00;BPE-SP-PBS;1,5203;1,5207;1,5274;t=70 °C pH=5;70;5
6;2021-04-19 10:00:00;BPE-C1-PLA;1,6179;1,6085;1,6042;t=70 °C pH=5;70;5
6;2021-04-19 10:00:00;BPE-C2-PLA;3,7651;3,8195;3,7953;t=70 °C pH=5;70;5
6;2021-04-19 10:30:00;BPE-SP-PBS;1,5221;1,5225;1,5287;t=70 °C pH=5;70;5
6;2021-04-19 10:30:00;BPE-C1-PLA;1,6195;1,6098;1,6053;t=70 °C pH=5;70;5
6;2021-04-19 10:30:00;BPE-C2-PLA;3,7670;3,8212;3,7972;t=70 °C pH=5;70;5
6;2021-04-19 11:30:00;BPE-SP-PBS;1,5243;1,5247;1,5309;t=70 °C pH=5;70;5
6;2021-04-19 11:30:00;BPE-C1-PLA;1,6217;1,6119;1,6078;t=70 °C pH=5;70;5
6;2021-04-19 11:30:00;BPE-C2-PLA;3,7706;3,8242;3,8012;t=70 °C pH=5;70;5
6;2021-04-19 12:30:00;BPE-SP-PBS;1,5258;1,5260;1,5324;t=70 °C pH=5;70;5
6;2021-04-19 12:30:00;BPE-C1-PLA;1,6230;1,6133;1,6091;t=70 °C pH=5;70;5
6;2021-04-19 12:30:00;BPE-C2-PLA;3,7735;3,8275;3,8036;t=70 °C pH=5;70;5
6;2021-04-19 14:30:00;BPE-SP-PBS;1,5266;1,5272;1,5334;t=70 °C pH=5;70;5
6;2021-04-19 14:30:00;BPE-C1-PLA;1,6243;1,6149;1,6107;t=70 °C pH=5;70;5
6;2021-04-19 14:30:00;BPE-C2-PLA;3,7778;3,8319;3,8093;t=70 °C pH=5;70;5
6;2021-04-19 16:30:00;BPE-SP-PBS;1,5276;1,5282;1,5341;t=70 °C pH=5;70;5
6;2021-04-19 16:30:00;BPE-C1-PLA;1,6248;1,6155;1,6114;t=70 °C pH=5;70;5
6;2021-04-19 16:30:00;BPE-C2-PLA;3,7807;3,8362;3,8122;t=70 °C pH=5;70;5
6;2021-04-20 08:30:00;BPE-SP-PBS;1,5272;1,5274;1,5333;t=70 °C pH=5;70;5
6;2021-04-20 08:30:00;BPE-C1-PLA;1,6262;1,6165;1,6121;t=70 °C pH=5;70;5
6;2021-04-20 08:30:00;BPE-C2-PLA;3,7815;3,8464;3,8228;t=70 °C pH=5;70;5
6;2021-04-20 12:30:00;BPE-SP-PBS;1,5272;1,5273;1,5337;t=70 °C pH=5;70;5
6;2021-04-20 12:30:00;BPE-C1-PLA;1,6260;1,6163;1,6123;t=70 °C pH=5;70;5
6;2021-04-20 12:30:00;BPE-C2-PLA;3,7922;3,8474;3,8224;t=70 °C pH=5;70;5
6;2021-04-20 16:30:00;BPE-SP-PBS;1,5271;1,5275;1,5337;t=70 °C pH=5;70;5
6;2021-04-20 16:30:00;BPE-C1-PLA;1,6260;1,6163;1,6119;t=70 °C pH=5;70;5
6;2021-04-20 16:30:00;BPE-C2-PLA;3,7916;3,8465;3,8216;t=70 °C pH=5;70;5
6;2021-04-21 08:30:00;BPE-SP-PBS;1,5266;1,5275;1,5337;t=70 °C pH=5;70;5
6;2021-04-21 08:30:00;BPE-C1-PLA;1,6260;1,6160;1,6118;t=70 °C pH=5;70;5
6;2021-04-21 08:30:00;BPE-C2-PLA;3,7924;3,8472;3,8223;t=70 °C pH=5;70;5
6;2021-04-21 16:30:00;BPE-SP-PBS;1,5263;1,5272;1,5334;t=70 °C pH=5;70;5
6;2021-04-21 16:30:00;BPE-C1-PLA;1,6255;1,6161;1,6117;t=70 °C pH=5;70;5
6;2021-04-21 16:30:00;BPE-C2-PLA;3,7925;3,8474;3,8228;t=70 °C pH=5;70;5
6;2021-04-22 08:30:00;BPE-SP-PBS;1,5270;1,5272;1,5336;t=70 °C pH=5;70;5
6;2021-04-22 08:30:00;BPE-C1-PLA;1,6256;1,6161;1,6118;t=70 °C pH=5;70;5
6;2021-04-22 08:30:00;BPE-C2-PLA;3,7929;3,8479;3,8228;t=70 °C pH=5;70;5
6;2021-04-23 08:30:00;BPE-SP-PBS;1,5268;1,5273;1,5337;t=70 °C pH=5;70;5
6;2021-04-23 08:30:00;BPE-C1-PLA;1,6258;1,6167;1,6119;t=70 °C pH=5;70;5
6;2021-04-23 08:30:00;BPE-C2-PLA;3,7939;3,8489;3,8234;t=70 °C pH=5;70;5
7;2021-05-17 08:30:00;BPE-SP-PBS;1,5242;1,5197;1,5094;t=70 °C pH=7,5;70;7,5
7;2021-05-17 08:30:00;BPE-C1-PLA;1,6093;1,6030;1,5906;t=70 °C pH=7,5;70;7,5
7;2021-05-17 08:30:00;BPE-C2-PLA;3,7861;3,7526;3,8034;t=70 °C pH=7,5;70;7,5
7;2021-05-17 09:00:00;BPE-SP-PBS;1,5343;1,5294;1,5191;t=70 °C pH=7,5;70;7,5
7;2021-05-17 09:00:00;BPE-C1-PLA;1,6171;1,6114;1,6002;t=70 °C pH=7,5;70;7,5
7;2021-05-17 09:00:00;BPE-C2-PLA;3,7974;3,7637;3,8151;t=70 °C pH=7,5;70;7,5
7;2021-05-17 09:30:00;BPE-SP-PBS;1,5365;1,5318;1,5209;t=70 °C pH=7,5;70;7,5
7;2021-05-17 09:30:00;BPE-C1-PLA;1,6188;1,6122;1,6004;t=70 °C pH=7,5;70;7,5
7;2021-05-17 09:30:00;BPE-C2-PLA;3,7995;3,7658;3,8180;t=70 °C pH=7,5;70;7,5
7;2021-05-17 10:00:00;BPE-SP-PBS;1,5385;1,5336;1,5230;t=70 °C pH=7,5;70;7,5
7;2021-05-17 10:00:00;BPE-C1-PLA;1,6206;1,6139;1,6015;t=70 °C pH=7,5;70;7,5
7;2021-05-17 10:00:00;BPE-C2-PLA;3,8020;3,7681;3,8195;t=70 °C pH=7,5;70;7,5
7;2021-05-17 10:30:00;BPE-SP-PBS;1,5405;1,5352;1,5243;t=70 °C pH=7,5;70;7,5
7;2021-05-17 10:30:00;BPE-C1-PLA;1,6216;1,6152;1,6030;t=70 °C pH=7,5;70;7,5
7;2021-05-17 10:30:00;BPE-C2-PLA;3,8040;3,7699;3,8212;t=70 °C pH=7,5;70;7,5
7;2021-05-17 11:30:00;BPE-SP-PBS;1,5420;1,5369;1,5267;t=70 °C pH=7,5;70;7,5
7;2021-05-17 11:30:00;BPE-C1-PLA;1,6230;1,6173;1,6037;t=70 °C pH=7,5;70;7,5
7;2021-05-17 11:30:00;BPE-C2-PLA;3,8053;3,7722;3,8251;t=70 °C pH=7,5;70;7,5
7;2021-05-17 12:30:00;BPE-SP-PBS;1,5430;1,5381;1,5274;t=70 °C pH=7,5;70;7,5
7;2021-05-17 12:30:00;BPE-C1-PLA;1,6247;1,6180;1,6038;t=70 °C pH=7,5;70;7,5
7;2021-05-17 12:30:00;BPE-C2-PLA;3,8089;3,7754;3,8268;t=70 °C pH=7,5;70;7,5
7;2021-05-17 14:30:00;BPE-SP-PBS;1,5439;1,5391;1,5285;t=70 °C pH=7,5;70;7,5
7;2021-05-17 14:30:00;BPE-C1-PLA;1,6259;1,6191;1,6066;t=70 °C pH=7,5;70;7,5
7;2021-05-17 14:30:00;BPE-C2-PLA;3,8122;3,7792;3,8304;t=70 °C pH=7,5;70;7,5
7;2021-05-17 16:30:00;BPE-SP-PBS;1,5442;1,5396;1,5293;t=70 °C pH=7,5;70;7,5
7;2021-05-17 16:30:00;BPE-C1-PLA;1,6266;1,6197;1,6077;t=70 °C pH=7,5;70;7,5
7;2021-05-17 16:30:00;BPE-C2-PLA;3,8160;3,7820;3,8331;t=70 °C pH=7,5;70;7,5
7;2021-05-18 08:30:00;BPE-SP-PBS;1,5436;1,5390;1,5284;t=70 °C pH=7,5;70;7,5
7;2021-05-18 08:30:00;BPE-C1-PLA;1,6273;1,6202;1,6078;t=70 °C pH=7,5;70;7,5
7;2021-05-18 08:30:00;BPE-C2-PLA;3,8254;3,7908;3,8426;t=70 °C pH=7,5;70;7,5
7;2021-05-18 12:30:00;BPE-SP-PBS;1,5436;1,5387;1,5284;t=70 °C pH=7,5;70;7,5
7;2021-05-18 12:30:00;BPE-C1-PLA;1,6271;1,6203;1,6078;t=70 °C pH=7,5;70;7,5
7;2021-05-18 12:30:00;BPE-C2-PLA;3,8254;3,7905;3,8425;t=70 °C pH=7,5;70;7,5
7;2021-05-18 16:30:00;BPE-SP-PBS;1,5436;1,5388;1,5285;t=70 °C pH=7,5;70;7,5
